90
260,195,245,195
245,195,237,262
237,262,234,326
234,326,229,348
260,195,275,195
275,195,278,261
278,261,282,325
282,325,282,346
262,135,263,92
232,185,227,199
225,173,223,175
294,184,296,197
302,172,284,190
137
260,195,260,195
260,195,262,135
263,92,264,78
264,78,265,48
263,92,230,102
230,102,212,140
212,140,231,166
231,166,235,177
263,92,295,103
295,103,314,140
314,140,298,169
298,169,289,180
260,195,245,195
245,195,237,262
237,262,234,326
234,326,229,348
260,195,275,196
275,196,278,261
278,261,282,325
282,325,282,346
262,135,263,92
235,177,234,192
231,166,232,172
289,180,289,192
298,169,277,181
138
260,195,260,195
260,195,262,136
263,92,264,78
264,78,265,49
263,92,230,102
230,102,218,143
218,143,237,163
237,163,242,169
263,92,295,103
295,103,314,139
314,139,293,168
293,168,280,177
260,195,245,195
245,195,237,262
237,262,234,326
234,326,229,348
260,195,275,196
275,196,278,261
278,261,282,326
282,326,282,346
262,136,263,92
242,169,247,177
237,163,239,163
280,177,277,188
293,168,268,183
139
260,195,260,195
260,195,262,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,216,139
216,139,237,151
237,151,255,167
263,93,295,103
295,103,311,140
311,140,293,162
293,162,278,168
260,195,246,195
246,195,237,262
237,262,234,325
234,325,229,348
260,195,275,196
275,196,278,261
278,261,282,326
282,326,282,346
262,136,263,93
255,167,255,177
237,151,245,166
278,168,268,180
293,162,280,183
140
260,195,260,195
260,195,262,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,217,135
217,135,253,156
253,156,260,162
263,93,295,103
295,103,304,140
304,140,286,166
286,166,275,167
260,195,246,195
246,195,237,262
237,262,234,325
234,325,229,348
260,195,274,196
274,196,278,261
278,261,282,325
282,325,282,346
262,136,263,93
260,162,270,172
253,156,256,175
275,167,268,177
286,166,274,174
141
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,217,135
217,135,260,157
260,157,265,161
263,93,295,103
295,103,304,140
304,140,283,165
283,165,275,167
260,196,246,195
246,195,237,263
237,263,234,325
234,325,229,348
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
265,161,276,172
260,157,256,168
275,167,269,176
283,165,271,177
142
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,218,135
218,135,262,157
262,157,268,162
263,93,294,103
294,103,302,141
302,141,280,166
280,166,272,167
260,196,246,195
246,195,237,262
237,262,234,325
234,325,229,348
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
268,162,279,172
262,157,265,175
272,167,266,173
280,166,280,179
143
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,220,135
220,135,259,158
259,158,271,167
263,93,294,103
294,103,301,141
301,141,278,167
278,167,272,169
260,196,246,195
246,195,237,262
237,262,234,325
234,325,229,348
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
271,167,282,177
259,158,266,177
272,169,266,177
278,167,281,178
144
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,228,139
228,139,268,168
268,168,272,173
263,93,294,103
294,103,299,142
299,142,276,169
276,169,272,171
260,196,246,195
246,195,237,262
237,262,234,325
234,325,229,347
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
272,173,281,182
268,168,267,181
272,171,267,179
276,169,283,177
145
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,227,139
227,139,257,164
257,164,267,171
263,93,294,103
294,103,299,142
299,142,268,166
268,166,266,169
260,196,246,195
246,195,237,263
237,263,234,325
234,325,229,347
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
267,171,279,181
257,164,264,182
266,169,265,180
268,166,276,175
146
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,227,139
227,139,257,164
257,164,266,175
263,93,294,103
294,103,299,143
299,143,268,166
268,166,265,170
260,196,245,195
245,195,237,262
237,262,234,325
234,325,230,347
260,196,274,196
274,196,278,263
278,263,282,325
282,325,282,346
262,136,263,93
266,175,276,186
257,164,264,187
265,170,264,181
268,166,274,177
147
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,227,139
227,139,258,164
258,164,267,175
263,93,294,103
294,103,299,143
299,143,264,166
264,166,267,171
260,196,245,195
245,195,237,262
237,262,234,325
234,325,230,347
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
267,175,274,184
258,164,264,187
267,171,268,180
264,166,276,178
148
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,226,139
226,139,258,164
258,164,266,171
263,93,294,103
294,103,299,143
299,143,274,172
274,172,272,176
260,196,245,195
245,195,237,262
237,262,234,325
234,325,230,347
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
266,171,279,182
258,164,260,180
272,176,270,185
274,172,279,185
149
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,226,139
226,139,258,163
258,163,266,170
263,93,294,103
294,103,300,142
300,142,275,171
275,171,273,177
260,196,245,195
245,195,237,262
237,262,234,325
234,325,230,347
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
266,170,280,181
258,163,256,177
273,177,269,185
275,171,277,186
150
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,226,140
226,140,257,161
257,161,267,168
263,93,294,103
294,103,302,142
302,142,277,169
277,169,274,175
260,196,245,195
245,195,237,262
237,262,234,325
234,325,230,347
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
267,168,280,179
257,161,259,176
274,175,271,182
277,169,274,184
151
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,231,102
231,102,226,140
226,140,257,160
257,160,267,167
263,93,294,103
294,103,306,142
306,142,281,166
281,166,277,172
260,196,245,195
245,195,237,262
237,262,234,325
234,325,229,347
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
267,167,278,177
257,160,260,176
277,172,272,182
281,166,273,183
152
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,224,140
224,140,255,158
255,158,264,166
263,93,294,103
294,103,305,143
305,143,282,169
282,169,268,178
260,196,245,195
245,195,237,262
237,262,234,325
234,325,229,347
260,196,274,196
274,196,278,262
278,262,282,325
282,325,282,346
262,136,263,93
264,166,275,175
255,158,258,176
268,178,261,181
282,169,267,187
153
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,220,140
220,140,246,159
246,159,261,167
263,93,295,103
295,103,314,140
314,140,293,161
293,161,276,172
260,196,245,195
245,195,237,262
237,262,234,325
234,325,229,347
260,196,274,196
274,196,278,261
278,261,282,325
282,325,282,346
262,136,263,93
261,167,268,175
246,159,252,172
276,172,265,178
293,161,280,187
154
260,196,260,196
260,196,261,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,222,142
222,142,247,160
247,160,254,168
263,93,295,103
295,103,315,140
315,140,296,162
296,162,280,173
260,196,245,195
245,195,237,262
237,262,234,325
234,325,229,347
260,196,274,196
274,196,278,261
278,261,282,325
282,325,282,346
261,136,263,93
254,168,259,176
247,160,247,170
280,173,276,185
296,162,286,189
155
260,196,260,196
260,196,261,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,221,142
221,142,245,164
245,164,247,172
263,93,295,103
295,103,316,139
316,139,300,163
300,163,286,174
260,196,245,195
245,195,237,262
237,262,234,325
234,325,229,347
260,196,274,196
274,196,278,261
278,261,282,325
282,325,282,346
261,136,263,93
247,172,247,178
245,164,241,164
286,174,284,187
300,163,292,192
156
260,196,260,196
260,196,261,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,221,142
221,142,245,164
245,164,247,172
263,93,295,103
295,103,316,139
316,139,300,163
300,163,286,174
260,196,245,195
245,195,237,262
237,262,233,334
233,334,229,347
260,196,274,196
274,196,278,261
278,261,283,334
283,334,282,346
261,136,263,93
247,172,247,178
245,164,241,164
286,174,284,187
300,163,292,192
157
260,196,260,196
260,196,261,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,211,139
211,139,237,167
237,167,242,175
263,93,295,103
295,103,316,139
316,139,304,164
304,164,291,176
260,196,245,195
245,195,237,263
237,263,234,325
234,325,229,348
260,196,274,196
274,196,278,261
278,261,282,325
282,325,282,346
261,136,263,93
242,175,241,185
237,167,231,178
291,176,291,190
304,164,280,175
158
260,196,260,196
260,196,261,136
263,93,263,79
263,79,265,49
263,93,230,102
230,102,210,139
210,139,233,170
233,170,239,180
263,93,295,103
295,103,316,139
316,139,302,171
302,171,291,180
260,196,245,195
245,195,237,263
237,263,234,325
234,325,229,348
260,196,274,196
274,196,278,260
278,260,282,325
282,325,282,346
261,136,263,93
239,180,247,195
233,170,225,185
291,180,293,190
302,171,280,169
159
260,196,260,196
260,196,262,136
263,93,263,79
263,79,265,49
263,93,230,102
